timestamp	json_file	law_url	status	chars
2025-04-16T03:41:14.325882	perturbed_DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIPAGREEMENT.txt.json	https://www.sec.gov/divisions/investment/whistleblower/ia-section-36a	EMPTY	0
2025-04-16T03:41:16.320617	perturbed_DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIPAGREEMENT.txt.json	https://www.law.cornell.edu/rules/cfr/17/240.10b-5	EMPTY	0
2025-04-16T03:41:18.122761	perturbed_DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIPAGREEMENT.txt.json	https://malegislature.gov/Laws/GeneralLaws/PartI/TitleXXII/Chapter156D/Section8.51	OK	2060
2025-04-16T03:41:19.413855	perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://www.law.cornell.edu/cfr/text/17/240.15c3-1	OK	4006
2025-04-16T03:41:20.535949	perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://www.law.cornell.edu/topn/investment_company_act_of_1940	OK	3483
2025-04-16T03:41:21.638098	perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://www.law.cornell.edu/cfr/text/17/270.12b-1	OK	4000
2025-04-16T03:41:28.453046	perturbed_VEONEER,INC_02_21_2020-EX-10.11-JOINTVENTUREAGREEMENT.txt.json	https://www.japaneselawtranslation.go.jp/en/laws/view/1/4728#aa	OK	4000
2025-04-16T03:41:30.225026	perturbed_VEONEER,INC_02_21_2020-EX-10.11-JOINTVENTUREAGREEMENT.txt.json	https://www.japaneselawtranslation.go.jp/en/laws/view/2509	OK	4000
2025-04-16T03:41:33.285855	perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	https://law.justia.com/codes/kansas/2022/chapter-84/article-1/section-84-1-103/	EMPTY	0
2025-04-16T03:41:36.023527	perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	https://law.justia.com/codes/kansas/2022/chapter-84/article-1/section-84-1-304/	EMPTY	0
2025-04-16T03:41:37.675621	perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	https://casetext.com/statute/kansas-statutes-annotated/chapter-16-contracts-and-promises/article-1-general-provisions/section-16-121-indemnification-agreements-in-certain-contracts-void-as-against-public-policy-when	EMPTY	0
2025-04-16T03:41:39.331626	perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=CIV&sectionNum=3426	OK	1120
2025-04-16T03:41:40.718541	perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=BPC&sectionNum=16600	OK	1936
2025-04-16T03:41:41.723787	perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	N/A - General Principle	SKIPPED (no url)	0
2025-04-16T03:41:42.654110	perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	https://www.legis.state.pa.us/WU01/LI/LI/CT/HTM/13/00.001.003.004..HTM	OK	470
2025-04-16T03:41:44.033400	perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	https://casetext.com/statute/pennsylvania-statutes/title-42-judiciary-and-judicial-procedure/chapter-83a-uniform-contribution-among-tortfeasors-act/subchapter-a-general-provisions/section-8322-effect-of-release	EMPTY	0
2025-04-16T03:41:45.518527	perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	https://codes.findlaw.com/pa/title-41-ps-interest/pa-st-sect-41-201.html	OK	3014
